shopid,shop_name,shop_location,shop_rating,shopee_verified,Shopdacbiet,Shopxuhuong
32415652,Y A N S O O,Hà Nội,4.778033,True,,
345492648,Anh.Ribi,Thái Nguyên,4.646251,False,,
22849598,Cu Bo Shop,Hà Nội,4.902506,False,1.0,1.0
472076307,Mộc Miên-Xưởng May Chuyên Sỉ,TP. Hồ Chí Minh,4.873164,False,,
352437109,clayclo.official,Hưng Yên,4.849142,True,,
765586691,KEM.STUDIO,Bắc Ninh,4.888286,False,,
130205323,Hana store88,TP. Hồ Chí Minh,4.687068,False,,
33587289,Kaylee Lady,Hà Nội,4.895961,False,,
1871916,JULYS__STORE,Hà Nội,4.958937,True,,
213048208,Thảo Ta (thời trang nữ),TP. Hồ Chí Minh,4.794122,True,,
100674810,Hana Store since 2011,TP. Hồ Chí Minh,4.879581,True,0.0,0.0
447582574,Perty Official Shop,Nước ngoài,4.592495,False,,
29620429,Trùm Sỉ Lẻ Hàng Thiết Kế,TP. Hồ Chí Minh,4.821908,True,,
112647881,Xuân Mai Shop - Đồ Đẹp Giá Rẻ,TP. Hồ Chí Minh,4.868653,True,,
178147267,Đầm Maxi Đi Biển Ngọc Lan HCM,TP. Hồ Chí Minh,4.908518,True,,
784272485,Nikole's,Nước ngoài,4.644262,False,,
122626317,Pit Closet,TP. Hồ Chí Minh,4.913342,True,1.0,0.0
153093606,vaydep_yeuthuong,TP. Hồ Chí Minh,4.857212,True,1.0,0.0
28004991,Nashinshop,TP. Hồ Chí Minh,4.704841,True,,
884647469,WYNE STUDIO,Hà Nội,4.781138,False,,
758036924,Ngọc Lucie Store,TP. Hồ Chí Minh,4.912068,False,0.0,1.0
18536288,Đinh Hiền (Minhiihouse),TP. Hồ Chí Minh,4.908051,True,0.0,0.0
458565300,phuonganh.vno0,Hà Nội,4.910088,False,,
13799408,EmilyShop 페션,TP. Hồ Chí Minh,4.932347,False,1.0,0.0
231613921,LINH NGA SHOPP,TP. Hồ Chí Minh,4.915477,True,,
120854760,She And Me,Bắc Ninh,4.860299,True,,
163155915,caocaobycaochenvn,Hưng Yên,4.837662,False,,
58758850,HAMA STORE,TP. Hồ Chí Minh,4.936246,True,,
25543410,Gem’s_Boutique,Hà Nội,4.919176,True,,
16277963,BlueShop109,TP. Hồ Chí Minh,4.83261,True,,
69370626,CinHouse,TP. Hồ Chí Minh,4.880192,True,,
473519833,The HEAVEN,TP. Hồ Chí Minh,4.859576,True,,
23983317,NPSHOP - Thời Trang Nữ,TP. Hồ Chí Minh,4.931827,True,,
378074953,kunni.store,TP. Hồ Chí Minh,4.832745,False,,
367727034,REDE-Jeans VNXK,TP. Hồ Chí Minh,4.841783,True,,
898393134,Rommers.vn,Long An,4.730435,False,,
414640936,Yody. vn,Hải Dương,4.913814,False,,
102704433,ptshop.vn,TP. Hồ Chí Minh,4.990144,False,,
742007624,BM Jeans Store,TP. Hồ Chí Minh,4.838294,False,,
733816673,cici.jeans,Hà Nội,4.883926,True,,
340176576,HN Clothing,Hà Nội,4.888692,True,,
52796084,HƯỜNG SÂU SHOP,Hà Nội,4.753597,False,,
351800140,1MinuteShop,TP. Hồ Chí Minh,4.836005,True,,
874447593,Jeannuthoitranghot,Hà Nội,4.84877,True,0.0,0.0
724321815,Hedasy89,Hà Nội,4.85531,True,,
929788698,Deisel.Demin,Hà Nội,4.877451,False,,
2037253,bii.home clothing,TP. Hồ Chí Minh,4.866041,True,,
232812420,mieu.vn,TP. Hồ Chí Minh,4.869336,False,,
918564971,Cherish Fashion,Hà Nội,4.853165,True,,
805676713,Cholee.vn,Hà Nội,4.88336,False,,
922241147,CIEN FASHION,Hà Nội,4.748786,True,,
356520353,HANA JEANS,TP. Hồ Chí Minh,4.942607,True,,
324572290,Pants Studio,Hà Nội,4.87638,True,,
39263040,OH Fashion,TP. Hồ Chí Minh,4.805358,True,,
576721332,G-JEANS,TP. Hồ Chí Minh,4.883936,True,,
27359139,LALAA HOUSE,TP. Hồ Chí Minh,4.873474,False,,
472248715,whatever lab,Nước ngoài,4.737864,True,,
43070305,Quần Jeans Nữ Bigsize.D&O,TP. Hồ Chí Minh,4.906367,True,,
100582522,nhatrans,TP. Hồ Chí Minh,4.871672,True,,
151218285,gom_house,TP. Hồ Chí Minh,4.932757,True,,
74866760,Little Corner ĐL,Lâm Đồng,4.834835,False,,
293879445,MCJean - Quần Bò Nữ Hottrend,Hà Nội,4.72227,False,,
72293525,HoHa2Hand,Tiền Giang,4.9513,False,,
885635451,Trâm Boutique,TP. Hồ Chí Minh,4.588551,False,,
233545991,JEANIE BASIC,Hà Nội,4.887974,False,0.0,1.0
373200245,Xưởng Quần Nữ - Mạnh Loan,Hà Nội,4.909405,True,,
67892769,uratv,TP. Hồ Chí Minh,4.900445,True,,
590170571,HANIE JEANS,TP. Hồ Chí Minh,4.947584,True,,
612141653,CHAT Thời trang nữ,Hà Nội,4.816667,True,,
61358747,LIN Boutique Mall,TP. Hồ Chí Minh,4.865523,True,,
47690527,1996.byhiin,Hà Nội,4.896323,True,,
925931595,ALLOFYOU_STUDIO,Hà Nội,4.692308,False,,
51954617,CHANY STORE,Hà Nội,4.905039,True,,
106667176,JEANS Clothing,TP. Hồ Chí Minh,4.784404,True,1.0,0.0
740278517,Xưởng May Hồng Hay,Hà Nội,4.691711,True,,
384794677,JEANS NAM - HOTTREND,Hà Nội,4.607579,False,1.0,0.0
204236884,LEDA Store,TP. Hồ Chí Minh,4.836693,True,,
6335499,MoliJeans- Jean nữ BigSize MLJ,TP. Hồ Chí Minh,4.861117,True,0.0,0.0
491978274,Keepi_Studio,Hà Nội,4.891103,True,,
927385658,4Ustore,Hà Nội,4.781609,False,,
736093715,Maybe Shop HN,Hà Nội,4.720407,False,,
731830111,HK Shop9720,Nam Định,4.732709,True,,
337823123,CẨM TÚ TRONIE,Hà Nội,4.838829,False,,
182730028,29feb.closet,Hà Nội,4.920769,True,,
745159271,VANISA FASHION MALL,Hải Phòng,4.844691,False,0.0,0.0
197073659,Tổng Kho Ulzzang,Hà Nội,4.877083,False,,
747350599,MLEM.CLOTHES,TP. Hồ Chí Minh,4.907942,True,,
412634845,SUNA FASHION,Bến Tre,4.874663,True,,
288020417,Katie Shop HCM,TP. Hồ Chí Minh,4.864324,True,,
18096251,NaraStore_28,Hà Nội,4.923824,True,,
199383221,Somsvn,TP. Hồ Chí Minh,4.920384,True,,
34592883,Quin.ee_clothes,Bình Dương,4.859961,False,,
308188485,SỈ TT NỮ,Hà Nội,4.860911,True,,
939586438,Pyko Clothing,TP. Hồ Chí Minh,4.988915,False,,
225921719,KRFASHION Official,Hà Nội,4.87381,True,,
186979045,KEN.CO SHOP(Kho Sỉ Quân Cường),TP. Hồ Chí Minh,4.840449,True,0.0,1.0
68986061,Chân Váy_quần baggy,Hà Nội,4.849853,True,,
19420779,Mèođen Shop,Hà Nội,4.891477,True,,
737292811,KAZY DRESS - Váy nữ Trending,Hà Nội,4.778223,True,,
332741301,Sower Apparel,TP. Hồ Chí Minh,4.948571,True,,
233248975,cubedlemon,Quảng Ngãi,4.90268,True,,
96613034,CHUYÊN SỈ CHÂN VÁY CÔNG SỞ,Vĩnh Phúc,4.889138,True,,
374920971,SONMI 선미 KS,Hà Nội,4.917051,False,,
651927907,Chân váy thời trang-Mia Shore,Hà Nội,4.834472,True,,
62642502,Hàng Quảng Chau1688,Hà Nội,4.91383,True,,
80048788,Lanny Design,Hà Nội,4.905099,False,,
26636186,THỜI TRANG ROSARA,Hà Nội,4.848429,False,,
188643986,UME fashion,TP. Hồ Chí Minh,4.887792,False,,
864647364,XiXaoshop,Hà Nội,4.88901,True,,
20674908,Thời Trang Chống Nắng H&T,TP. Hồ Chí Minh,4.945524,True,,
449243278,Cheery Fashion,Hà Nội,4.68945,False,,
165760528,Shop Hạt Dẻ_Thời Trang Nữ,Hà Nội,4.877337,True,,
949754848,Lemon Fashion,Hà Nội,4.762733,True,,
236967774,Giày thể thao nữ chính hãng,Hà Nội,4.924222,True,,
749085872,LACO.co,TP. Hồ Chí Minh,4.868913,True,,
7796562,Hinstore-xưởng may thời trang ,Hà Nội,4.905186,True,,
155233220,Xưởng May Anh Tú SG,TP. Hồ Chí Minh,4.807627,True,,
507916202,Moonhouse_official,Đà Nẵng,4.883857,False,,
45016504,SỈ LẺ CHÂN VÁY CÔNG SỞ,Hà Nội,4.867167,False,,
157212280,xuanciushop,Hưng Yên,4.805411,True,,
152301761,CHANCHAN STORE,Hà Nội,4.846984,True,,
422005925,decos.saigon,TP. Hồ Chí Minh,4.864838,False,1.0,1.0
12346242,Thoitrangmoon,Hà Nội,4.863396,False,,
170014092,GONESS FASHION,Hà Nội,4.875424,False,0.0,0.0
54812099,Chân váy Bảo Yến,Hà Nội,4.936906,True,0.0,0.0
272064664,Alice Official Store,Hà Nội,4.906784,False,,
72380880,ĐỎM SHOP,Hà Nội,4.91547,True,,
23445860,NMP Fashion,Hà Nội,4.88337,True,1.0,0.0
101965658,GITCHY.MATCHY,Hà Nội,4.904624,True,,
17958203,vanbunnie,TP. Hồ Chí Minh,4.856949,False,,
283162524,DOB OFFICIAL,TP. Hồ Chí Minh,4.927627,False,,
292445931,shopboram,Hà Nội,4.926389,False,,
36496459,Minnstudio,Hà Nội,4.872331,True,,
841743509,Innovation - Store,Hà Nội,4.892954,True,,
386177480,ngocanh6959,Quảng Ninh,4.903216,True,,
389189723,Huy Anh Fashion,Hà Nội,4.863098,False,,
556001739,Hanhle_nature,TP. Hồ Chí Minh,4.857381,False,,
61304418,Noonstore01,Hà Nội,4.878445,True,0.0,1.0
432251554,Xưởng Váy Xinh,Hà Nội,4.801998,True,,
590323076,NinaPeach_Clothes,Hà Nội,4.844496,True,,
474987962,storepkchatluong,Hà Nội,4.80787,False,,
466160319,Machi,Hà Nội,4.869074,True,,
34684543,ASTERACEAE.AA,TP. Hồ Chí Minh,4.948592,False,,
419954609,Tom's Mama,Đà Nẵng,4.923871,True,0.0,0.0
39827353,Lovishop,TP. Hồ Chí Minh,4.893299,True,0.0,1.0
2263025,Mộc_Hương,Hà Nội,4.901839,True,,
8915388,Minh Ngọc N.H,Hà Nội,4.841214,True,,
20275607,GUPO Official Store,TP. Hồ Chí Minh,4.775285,True,,
215436120,SoahFashion,TP. Hồ Chí Minh,4.898266,True,,
6495905,Boon.shop,Hà Nội,4.851798,False,,
26435520,minisQueen,TP. Hồ Chí Minh,4.939213,False,,
112769136,Hương Skinny Shop,Hà Nội,4.803933,False,,
813513147,Mee.Unii,Hà Nội,4.831662,True,,
549304450,Quần nữ,Hà Nội,4.854486,True,,
44909729,CôBa Bigsize,Khánh Hòa,4.814035,False,,
634946352,HoàngGiaShop79,TP. Hồ Chí Minh,4.709713,True,,
320879968,OTis - Nội Y Cao Cấp,TP. Hồ Chí Minh,4.856768,False,,
7059363,nutaolisashop,TP. Hồ Chí Minh,4.64587,False,,
28556640,N95-THỜI TRANG GIA ĐÌNH STORE,TP. Hồ Chí Minh,4.820302,False,,
151242761,ABN.SHOP,TP. Hồ Chí Minh,4.941662,True,,
32325707,Xưởng May An Nhiên - Quần Nữ,Hà Nội,4.775179,True,,
227704247,Ani Tee,TP. Hồ Chí Minh,4.879218,False,,
160605185,VM Shop Saigon,TP. Hồ Chí Minh,4.943831,True,,
833687546,Gubest,TP. Hồ Chí Minh,4.904651,False,,
241783630,Chubby_bigsizee,TP. Hồ Chí Minh,4.782165,True,,
552041575,Jio Store,TP. Hồ Chí Minh,4.836777,True,,
695420763,unisex102,Hà Nội,4.487243,False,,
11656381,LADYSTORE _ THỜI TRANG BIGSIZE,Nghệ An,4.88824,True,,
300441893,Tiệm Đồ Tháng 4,TP. Hồ Chí Minh,4.914966,True,,
399038471,MKC Shop,Hà Nội,4.876754,True,,
34944704,Mua9shop Official Store,Hà Nội,4.89697,False,,
110730040,tuanh clothing,Hà Nội,4.819742,False,,
417346298,Anvu Store,Hà Nội,4.874145,True,,
9697678,LOULA,TP. Hồ Chí Minh,4.922105,True,,
323109461,BUÔN SỈ 69,Hà Nội,4.897972,False,,
286687699,PHƯƠNG MOON SHOP,TP. Hồ Chí Minh,4.951118,True,,
264608335,Top.Store chuyên hàng Unisex,TP. Hồ Chí Minh,4.872365,False,,
58684766,Boniface.vn,Hà Nội,4.935316,False,,
429741420,Kim Duyên Unisex,Đà Nẵng,4.85059,False,,
48981218,Gia Hân Fashion - Legging Nữ,Hà Nội,4.870274,True,,
49203759,LINHLASTORE,Hà Nội,4.826418,True,,
779826787,DEW96,Hà Nội,4.938821,True,,
239847492,xuongmayngocanh456,Hà Nội,4.889646,True,,
13101359,Kh Huyen,Hà Nội,4.916036,False,,
458943432,GEMMA CLOSET,TP. Hồ Chí Minh,4.903064,True,,
127503036,Xưởng may Phương loan,Hà Nội,4.87049,True,,
312458218,Xưởng May Hồng Ngọc - NANA,Hà Nội,4.826133,True,,
820996395,Guna Store,Hà Nội,4.688736,False,,
400865629,Sasa_unisex,TP. Hồ Chí Minh,4.851483,True,,
156297791,Thời Trang YaHo,Hà Nội,4.828602,True,,
32721292,Sunstore.vn - Thời trang nữ,TP. Hồ Chí Minh,4.93575,True,,
6773626,bbtimes thổ cẩm,Hà Nội,4.883432,True,,
235023086,XƯỞNG MAY-THỜI TRANG GIÁ XƯỞNG,Hà Nội,4.819507,False,,
161892811,Xưởng May Hân Hân,Hà Nội,4.877853,False,,
318193728,MN219 Studio,Hà Nội,4.850058,True,,
19870746,Shorts For Girl,TP. Hồ Chí Minh,4.816502,True,,
681176226,Xưởng may Ngân,Nghệ An,4.875276,True,,
92937136,Quần đũi nữ baggy,Hà Nội,4.83104,True,,
17699392,dung78pro,Hà Nội,4.847247,True,,
98999255,minhthuminhnhat,Hà Nội,4.663781,True,,
431473979,Memeda Store| Carpet,Nước ngoài,4.614046,True,,
55782111,Wea Viet Nam,Hà Nội,4.637341,False,,
250769487,SAIGON HAT - MŨ NÓN SAIGON,TP. Hồ Chí Minh,4.906934,True,,
14270758,shopgiabaoonline,Hà Nội,4.627778,False,,
46412780,Maben Khăn Phụ Kiện & Quà Tặng,TP. Hồ Chí Minh,4.912568,True,,
23864566,FuNo_express,TP. Hồ Chí Minh,4.87458,False,,
274850,Chigo Official,Hà Nội,4.782262,True,,
121735116,amymoons.vn,Nước ngoài,4.841489,False,,
84678855,AUKULASIC OFFICIAL STORE,Hà Nội,4.675374,False,,
446182367,lyndon.vn,Nước ngoài,4.753875,True,,
114962972,Thóc Shop - Phụ Kiện Cao Cấp,Hà Nội,4.876782,True,,
181839314,lam.az.shop,Hà Nội,4.910081,True,,
89899883,fairystore.vn,Nước ngoài,4.786628,True,,
836861945,Quần áo nam FA,Nước ngoài,4.436306,True,,
132304563,Hùng Nón Hiệu ,Hà Nội,4.916875,False,,
824186702,Hi Man,Nước ngoài,4.794521,True,,
239166921,toodog.vn,Nước ngoài,4.767408,True,,
427148952,MG.ORKINA,Hải Dương,4.762274,False,,
26303799,Thời Trang & Phụ Kiện Cực Chất,TP. Hồ Chí Minh,4.939733,True,,
315778602,Cửa hàng nhà máy giảm giá hàng,Nước ngoài,4.844884,False,,
552401167,XUXI-THỜI TRANG MÙA ĐÔNG,Quảng Ninh,4.938073,False,,
282024286,nuserw.vn,Nước ngoài,4.8268,False,,
69216312,Đồ Phượt Sài Gòn_Bán lẻ=Giá Sỉ,TP. Hồ Chí Minh,4.782576,False,,
694534363,Amaz Fashion Authentic,Hà Nội,4.753121,False,,
156509195,CAP1 Fashion Accessories Store,Nước ngoài,4.852227,True,,
455436022,daron.vn,Nước ngoài,4.753692,True,,
94439639,Shop gấu bông quân đội,Hà Nội,4.89146,False,,
545284406,Nón ông địa trueregilion,Hậu Giang,4.815939,True,,
418262997,Bách Hóa ONLINE*,TP. Hồ Chí Minh,4.771863,False,,
24549346,kinhmatchauau,Hà Nội,4.90753,True,,
70796763,dingyong.vn,Nước ngoài,4.765075,False,,
68930908,Khăn Choàng HuMi,TP. Hồ Chí Minh,4.830357,False,,
461983251,dex01.vn,Nước ngoài,4.775102,True,,
122726495,THANHCONG-SHOP,Bình Dương,4.913386,False,,
410188907,Mũ Chất Cho Người Có Gu,Hà Nội,4.846154,True,,
797818428,tianhouv.vn,Nước ngoài,4.771429,False,,
243569906,bbyter.vn,Nước ngoài,4.796231,False,,
2635319,Nón Kết và Snapback,TP. Hồ Chí Minh,4.913838,False,,
94649081,gudetamasquishy,Lào Cai,3.996805,False,,
154628589,Missia🌷,Nước ngoài,4.781703,True,,
54442889,ARISTINO OFFICIAL,Hà Nội,4.897066,False,,
105966880,Tran Couture,Đà Nẵng,4.374263,True,,
221366989,IVY moda,Hà Nội,4.847949,False,,
1039401,Thời trang công sở Việt,Thừa Thiên Huế,4.892174,False,,
82088804,Hoàng Tử Sơ Mi,Hà Nội,4.928207,False,,
121614502,Aristino Flagship Store,Hà Nội,4.825052,False,,
85326337,eucalyptus.vn,Nước ngoài,4.783133,True,,
321036258,Shop Phụ Kiện Cưới,TP. Hồ Chí Minh,4.861413,True,,
3953100,annaforyou,TP. Hồ Chí Minh,4.880329,False,,
37751327,HALIOMAN,Hà Nội,4.925718,True,,
322599759,DETERMINANT,TP. Hồ Chí Minh,4.901111,False,,
308047186,luxQind Official Store,TP. Hồ Chí Minh,4.87,False,,
676119120,Lucie Nguyen Fashion,TP. Hồ Chí Minh,4.866426,False,,
65488640,Pierre Cardin Shop,TP. Hồ Chí Minh,4.937709,True,,
210786811,Andromedafashion,TP. Hồ Chí Minh,4.727273,False,,
52244883,Xưởng đồ da Manuk,Bình Thuận,4.894353,True,,
795352557,OWEN OFFICIAL STORE,Hà Nội,4.896364,False,,
30028958,Liinz Leather ,Hà Nội,4.862245,False,,
319054148,Tất Vớ Thời Trang Vivian,Hà Nội,4.904211,True,,
474959819,Nutushop Official Store,Hà Nội,4.883122,False,,
310994201,Thời Trang Trung Niên ANCHI,Hà Nội,4.847448,False,,
239675652,Mỹ Phẩm Mẹ Bin,TP. Hồ Chí Minh,4.818616,False,,
448750458,Atleather,Thái Bình,4.589474,False,,
11428685,Ovenis - Sản Phẩm Da Cá Sấu,TP. Hồ Chí Minh,4.856621,False,,
52608133,SƠN MINH - Thế Giới Giày Nam,Hà Nội,4.836843,True,,
582060573,D&D Official,Hà Nội,4.771034,False,,
131536345,kingshop3355,TP. Hồ Chí Minh,4.744076,True,,
372889169,MALL DETU,TP. Hồ Chí Minh,4.874558,True,,
184407979,SHOP BGG - Khẩu Trang Y Tế DN ,Bắc Giang,4.84984,False,,
368205322, Eaglade_Official_Store ,Nước ngoài,4.680486,False,,
446107740,King.Shop.70,TP. Hồ Chí Minh,4.910752,False,,
167008299,Group Tiến Thịnh,Hà Nội,4.639252,True,,
169225653,HEIVIA,Nước ngoài,4.900378,False,,
768182705,LV CH GG CD dropshipping ,Nước ngoài,4.734082,False,,
390790945,BABOCON123,Hà Nội,4.886674,True,,
875828,phongphenhauth.com,Hà Nội,4.956458,True,,
52211075,Ngân Luu_Tổng Kho Chuyên Sỉ,TP. Hồ Chí Minh,4.866667,False,,
497041929,Esca - Sneakers and Stuff,TP. Hồ Chí Minh,5.0,False,,
267481992,Sunnies Studios,Bình Dương,4.854491,False,,
404504064,SJglasses.vn,Nước ngoài,4.794179,False,,
19393612,H2O Men Fashion,Hà Nội,4.466667,False,,
91783440,Kính Mắt Ouress,TP. Hồ Chí Minh,4.909919,False,,
252359634,Trung tâm thương mại Z,Nước ngoài,4.544828,False,,
475002259,Mắt Kính AKA - Store,TP. Hồ Chí Minh,4.875,False,,
19894214,T GLasses Shop,TP. Hồ Chí Minh,4.604027,False,,
9686213,Opti galaxy,Hà Nội,4.892617,False,,
320050431,SIGON kính râm,Nước ngoài,4.803644,False,0.0,0.0
140630456,POSHOP KÍNH THÁI CAO CẤP,TP. Hồ Chí Minh,4.896601,True,,
223126007,Sỉ kính Quỳnh Quỳnh,Đồng Nai,4.830651,True,,
131130808,congdanh.shop,TP. Hồ Chí Minh,4.853704,True,0.0,0.0
855292886,ROMANCE ,Nước ngoài,4.666667,False,,
270128003,spatar,Hà Tĩnh,4.838244,True,,
430187594,aeglasses01.vn,Nước ngoài,4.893836,False,,
765336262,vhong.vn,Nước ngoài,4.825848,True,,
814766321,Best🌟kính mắt,Hà Nội,4.852356,True,,
26812151,Huongphamthibich,Hà Nội,4.885883,False,1.0,0.0
240586613,NS.Luxury,Bắc Giang,4.871752,False,,
519513526,Beads&Jewelry,Nước ngoài,4.823776,False,,
285151697,LINKGO,Hà Nội,4.726128,True,,
438149138,HẰNG STORE,TP. Hồ Chí Minh,4.834711,False,,
137852115,Trang Sức Nam BNN,TP. Hồ Chí Minh,4.895305,True,,
80244994,oneworld.vn,Nước ngoài,4.774616,False,,
378790622,jiyi520.vn,Nước ngoài,4.755242,False,0.0,0.0
15275297,PNJ OFFICIAL,TP. Hồ Chí Minh,4.924046,False,0.0,0.0
642826546,DING Fashion Accessories Store,Nước ngoài,4.819742,False,,
785635340,PT Jewelry,Bình Thuận,4.858801,False,,
187079673,Samzi.vn.one,Nước ngoài,4.586246,True,,
70799058,sunnyheart.vn,Nước ngoài,4.684542,False,,
175138855,AIFEI Jewelry Official Shop VN,Nước ngoài,4.814513,True,,
26524324,X.O.I - PHỤ KIỆN UNISEX,Hà Nội,4.882688,False,,
557580294,Đồng hồ nam 29,Hà Nội,4.844828,False,,
314199618,OUNU Fashion Accessories Store,Nước ngoài,4.891892,False,,
120101830,Đồ Chơi Gỗ YAYA-KIDS,TP. Hồ Chí Minh,4.884294,True,,
624964647,lucky football jersey,Nước ngoài,4.791523,False,,
39356835,Quần Váy Chống Nắng NV SHOP,Tiền Giang,4.928069,False,,
332021780,thesubcultvn,TP. Hồ Chí Minh,4.937368,False,,
22193729,JEAN NAM CAO CẤP XUẤT KHẨU,TP. Hồ Chí Minh,4.885499,True,,
18041695,PINK_LADYstores,TP. Hồ Chí Minh,4.847688,True,,
11745196,Quần áo nam trung tuổi,Hà Nội,4.875008,False,,
183637064,NấmStore03,TP. Hồ Chí Minh,5.0,False,,
379028138,Quần Áo Trẻ Em Ngọc Vượng Shop,Nam Định,4.581081,False,,
30080476,Space Store,Hà Nội,4.91371,False,,
350915314,"Shop Linh Kiện Bật lửa, Zippo",Hà Nội,4.832225,True,,
345763565,chaoyang88.vn,Nước ngoài,4.867838,True,,
890146340,yunzhongyish.vn,Nước ngoài,4.75,False,,
268906526,Green cow leather,Hà Nội,4.917108,False,,
421652105,Cloud Studio,TP. Hồ Chí Minh,4.845745,False,,
593793098,BAOWINstore,Bà Rịa - Vũng Tàu,4.93319,False,,
232191397,2 Fashion,Hà Nội,4.709202,True,,
122220474,21ST URBAN,Hà Nội,4.89982,True,,
407197746,MỸ NGHỆ ĐỘC LẠ,TP. Hồ Chí Minh,4.757282,False,,
150271358,Jogger Store,TP. Hồ Chí Minh,4.872659,False,,
1140326,Quần áo thể thao nam Kin Sport,TP. Hồ Chí Minh,4.926837,True,,
85691156,Giày Da Nam Lucas Shoes,Hà Nội,4.70437,False,,
32270854,"Xưởng may áo nắng,áo gió_sỉ,lẻ",Hà Nội,4.774131,False,,
250996767,MYO® BRAND,Hà Nội,4.907058,False,,
175399752,Mean Store - Thời trang unisex,Hà Nội,4.889946,True,,
645190094,lola.official,Nam Định,4.795571,False,,
78783040,PHỤ KIỆN SIÊU RẺ 94,Hà Nội,4.851264,False,,
29452092,TaTa Home,TP. Hồ Chí Minh,4.965002,True,,
709477014,H&N SNEAKER,Hà Nội,4.942877,False,,
883370129,FilipCare,Hà Nội,4.571429,False,,
39627807,LEE AUTHENTIC STORE,Hà Nội,4.890295,False,,
29862771,Seulement.studio,TP. Hồ Chí Minh,4.907407,False,,
173887710,xuongquanaogiare_130551,Nam Định,4.834558,True,,
199353023,Black Friday Shop,Hà Nội,4.870791,False,0.0,0.0
227646944,Tổng Kho thời trang 6688,Nam Định,4.884027,False,,
77699530,theboot,Lào Cai,4.903752,False,,
258191667,ĐỒNG PHỤC 247,TP. Hồ Chí Minh,4.970493,False,,
885822283,pll02.vn,Nước ngoài,4.617021,False,,
355288647,Xưởng May In Tạp Dề,Hà Nội,4.624044,False,,
431527920,Vật tư & thiết bị y tế giá tốt,Hà Nội,4.856291,False,,
148817331,BHLD Nhật Dương,TP. Hồ Chí Minh,4.859813,False,,
310050235,Fashionplay.vn,Nước ngoài,4.472222,False,,
118046604,xuhi.125,TP. Hồ Chí Minh,4.905882,False,,
630921882,Bảo Hộ Xuân Chung,Hà Nội,4.601173,True,,
55458249,Blouse trắng hà nội,Hà Nội,4.853468,False,,
684811927,Nidala Uniform,TP. Hồ Chí Minh,4.949821,False,,
327326840,Áo Điều Hòa Akita,Hà Nội,4.828571,False,,
804985254,linzepeng.vn,Nước ngoài,4.926829,False,,
788490150,vật tư y tế hoàng long,Hà Nội,4.707317,True,,
129575435,Tê Tê Blouse - Thời trang Y tế,Hà Nội,4.810325,True,,
48573145,Kiên Long Safety,Hà Nội,4.764925,True,,
314169538,Cửa hàng quần áo Mufan,Nước ngoài,4.736264,False,,
652528405,Áo điều hòa KENKO chính hãng,Hà Nội,4.885246,False,,
416729647,Nabibi shop,TP. Hồ Chí Minh,4.642857,False,,
258409628,Đồng Phục Bốn Mùa Official,Hà Nội,4.784566,False,,
765060956,Tũn Đậu Shop,Hà Nam,4.247978,False,,
826052953,Thu Hương Blouse - ĐP Y Tế,Hà Nội,4.91689,False,,
7910240,laviechu,Bà Rịa - Vũng Tàu,4.1875,False,,
27753151,Công ty BHLĐ iSafe VN,Hà Nội,4.865604,True,,
140746216,simhoa.vn,Nước ngoài,4.753078,True,,
230986329,ÁO BẾP CHUYÊN NGHIỆP HÀ NỘI ,Hà Nội,4.769231,False,,
42293093,baohominhhoa,Hà Nội,4.795322,False,,
301275441,Baoholaodong.NT,Nam Định,4.67027,False,,
431262276,shopaoattack,Hà Nội,4.815085,False,,
75612682,fstylefang.vn,Nước ngoài,4.615162,False,,
405887747,Miskulu  Grocery Store,Nước ngoài,4.795407,False,,
457136917,hangtuohutong1.vn,Nước ngoài,4.552665,False,,
308447698,Myrin.vn,Nước ngoài,4.730438,True,,
860354503,jingyue.vn,Nước ngoài,4.734694,False,,
36945216,Octimust - Shop Kamen Rider,Vĩnh Phúc,4.813025,False,,
96914123,coocob.vn,Nước ngoài,4.701135,False,,
83534383,myfashion4u.vn,Nước ngoài,4.828278,False,,
176493966,gofnycos.vn,Nước ngoài,4.721519,False,,
833045547,kingpom.vn,Nước ngoài,4.625,False,,
49807288,Cậu Ngô,TP. Hồ Chí Minh,4.944179,False,,
873074270,Mytreasure.vn,Nước ngoài,4.444444,False,,
44939943,[S] Độc Nhất,TP. Hồ Chí Minh,3.977273,False,,
154433772,Melaka store,Nước ngoài,4.761006,False,,
80482174,Cổ Trang Bi Bi,Lào Cai,4.900587,False,,
34771355,Súp Pờ Thỏ Mập,Hà Nội,4.929512,False,,
526272160,willisme.vn,Nước ngoài,4.684932,False,,
277678472,SAMKIDS Đồ siêu nhân cho bé,Hà Nội,4.922703,True,,
550135512,squaresource2.vn,Nước ngoài,4.757485,False,,
141014939,meteor1 shop,Nước ngoài,4.70901,False,,
655974508,fepitostore02.vn,Nước ngoài,4.730878,False,,
72683371,123CLICKVN,TP. Hồ Chí Minh,4.478652,False,0.0,0.0
765328684,xinfengshang.vn,Nước ngoài,4.785714,False,,
455435811,ralph.vn,Nước ngoài,4.763386,True,,
491395537,Whale Store,Thái Nguyên,4.915254,False,,
124036173,Shop Nhi Yến,Bình Định,4.594806,True,,
130022404,ALWAYS Store - HẺM XÉO VIỆT,Thừa Thiên Huế,4.92,True,,
361832824,XƯỞNG MAY ÁO DÀI LINH GIANG,Hà Nội,4.73617,False,,
